run	unique_id	numcells	count_alleles	birthrate	deathrate	mutprob	initialtime	subclone_count	num_mut	num_drivers	is_driver
10	a2.a>295	0	1	1.799999952316	1.000000000000	0.009999999776	7.655927897129	0	1	0	0
10	a3.a>291	0	1	1.299999952316	1.000000000000	0.019999999553	7.627388699669	0	1	0	0
10	a3.a>297	0	1	1.299999952316	1.000000000000	0.019999999553	7.666967394909	0	1	0	0
10	a2.a>387	10	11	1.799999952316	1.000000000000	0.009999999776	8.088846160332	0	1	0	0
10	a2.a>111>315	0	1	1.799999952316	1.000000000000	0.009999999776	7.754784072250	0	2	0	0
10	a2.a>311	0	1	1.799999952316	1.000000000000	0.009999999776	7.699086533029	0	1	0	0
10	a2.a>327	0	51	1.799999952316	1.000000000000	0.009999999776	7.827590139749	2	1	0	0
10	a2.a>593	49	50	1.799999952316	1.000000000000	0.009999999776	8.854669697677	0	1	0	0
10	a2.a>493	23	27	1.799999952316	1.000000000000	0.009999999776	8.454828459632	1	1	0	0
10	a2.a>465	17	18	1.799999952316	1.000000000000	0.009999999776	8.341709139566	0	1	0	0
10	a3.a>383	11	12	1.299999952316	1.000000000000	0.019999999553	8.066775543794	1	1	0	0
10	a1.a>307	0	1	1.500000000000	1.000000000000	0.009999999776	7.689033280774	0	1	0	0
10	a2.a>319	0	1	1.799999952316	1.000000000000	0.009999999776	7.800012697264	0	1	0	0
10	a2.a>333	0	1	1.799999952316	1.000000000000	0.009999999776	7.839054420408	0	1	0	0
10	a3.a>351	0	1	1.299999952316	1.000000000000	0.019999999553	7.916625184093	0	1	0	0
10	a3.a>331	0	1	1.299999952316	1.000000000000	0.019999999553	7.838676276132	0	1	0	0
10	a3.a>341	0	1	1.299999952316	1.000000000000	0.019999999553	7.867710060403	0	1	0	0
10	a2.a>329	0	1	1.799999952316	1.000000000000	0.009999999776	7.830898727871	0	1	0	0
10	a2.a>401	5	6	1.799999952316	1.000000000000	0.009999999776	8.138281533282	0	1	0	0
